id,original_text,label,corrected_text,
0207A203-3-043-a,"Ειταν κατι πουλια πανο
σε ενα δεντρο το μεγαλο πουλι εφιγε απο αυτο το 
δεντρο και αφισε τα πουλιατις μονατους και
ερχετα η γατα και ειθελε να ορμισι
στα πουλια και μολις ανεβενι πανο στο δεντρο
ερχετε ο σκιλος και δαγονι τιν ουρα της γατας
και μετα
ο σκιλος κινιγουσε τιν γατα και ι γατα ετρεξε",1,"Ήταν κάτι πουλιά πάνω
σε ένα δέντρο το μεγάλο πουλί έφυγε από αυτό το 
δέντρο και άφησε τα πουλιά του μόνα τους και
έρχεται η γάτα και ήθελε να ορμήσει
στα πουλιά και μόλις ανεβαίνει πάνω στο δέντρο
έρχεται ο σκύλος και δαγκώνει την ουρά της γάτας
και μετά
ο σκύλος κυνηγούσε τη γάτα και η γάτα έτρεξε",
0207A203-3-044-a,"Ηταν μια γατουλα που
πινοοσε και πιγε βολτα στο παρκο εκει ειδε μια
φολια πουλιον εκεινη την στιγμη φευγη η μαμα το
πουλιων καθετε κατο από το δεντρο και
παει να σκαρφαλοση εκεινη τι ωρα περασε ενας 
σκυλος βλεπη την γατα που παει να φαει
τα πουλακια και της δαγκονη την ουρα η γατα
πιδαει από το δεντρο και την κινηγαει ο σκυλος.",1,"Ήταν μια γατούλα που
πεινούσε και πήγε βόλτα στο πάρκο εκεί είδε μια
φωλιά πουλιών εκείνη τη στιγμή φεύγει η μαμά των
πουλιών κάθεται κάτω από το δέντρο και
πάει να σκαρφαλώσει εκείνη την ώρα πέρασε ένας 
σκύλος βλέπει τη γάτα που πάει να φάει
τα πουλάκια και της δαγκώνει την ουρά η γάτα
πηδάει από το δέντρο και την κυνηγάει ο σκύλος.", 
0207A203-3-045-a,"Ήταν μια οικογένεια
πουλιών και η μητέρα τους πήγε να φέρει
φαί.",1,"Ήταν μια οικογένεια
πουλιών και η μητέρα τους πήγε να φέρει
φαΐ.",
0207A203-3-045-a,"Ήταν μια γάτα που ήθελε να πιάσει
τα πουλάκια.",0,,
0207A203-3-045-a,"Ύστερα ανέβαινε η γάτα στο δέντρο
και ήρθε ένας σκύλος και δάγκωσε τη γάτα
από την ουρά.",0,,
0207A203-3-045-a,"Η γάτα πήδιξε αμέσως απο το
δέντρο και άρχισε να την κυνηγάει.",1,"Η γάτα πήδηξε αμέσως από το
δέντρο και άρχισε να την κυνηγάει.",
0207A203-3-045-a,"Έτσι
τα πουλάκια έμειναν σώα και αβλαβή.",0,,
0207A203-3-046-a,"Ειταν ένα πουλι
αυτος δινι τα παιδια του να φανε,
μεσα το πουλι εφιγε η γατο μολις
ειδαι να φιγι ι μαμα πιγε κοντα στα πουλια
η γατα ανεβικε στο δεντρο
 για να φαϊ τα μικρα πουλια εκει ηταν ένα
σκηλο και ειδε την γατα που ανεβικε
στο δεντρο και ο σκυλος ορμισε
πανο στι γατα το δανγοσε στο 
ουρα μεσα η γατα φοβιθηκε
και εφιγε ο σκυλος το κυνιγουσε
ειρθε η μαμα και τελος.",1,"Ήταν ένα πουλι
αυτό δίνει στα παιδιά του να φάνε,
μετά το πουλί έφυγε η γάτα μόλις
είδε να φεύγει η μαμά πήγε κοντά στα πουλιά
η γάτα ανέβηκε στο δεντρο
 για να φάει τα μικρά πουλιά εκεί ήταν ένας
σκύλος και είδε τη γάτα που ανέβηκε
στο δέντρο και ο σκύλος όρμησε
πάνω στη γάτα της δάγκωσε την 
ουρά μετά η γάτα φοβήθηκε
και έφυγε ο σκύλος την κυνηγούσε
ήρθε η μαμά και τέλος.",
0207A203-3-046-b,Νικο για σου.,1,Νίκο γεια σου.,
0207A203-3-046-b,Ελπιζω να εισαι καλα.,1,Ελπίζω να είσαι καλά.,
0207A203-3-046-b,"Τις τελευταιες μερες εχει πολυ καλο κερο
εδο στα Τιρανα.",1,"Τις τελευταίες μέρες έχει πολύ καλό καιρό
εδώ στα Τίρανα.",
0207A203-3-046-b,"Εχει ηλιο και αρκετη
ζεστη ευχαριστιεμαι να κανω βολτα στην 
παραλια της πολης.",1,"Έχει ήλιο και αρκετή
ζέστη ευχαριστιέμαι να κάνω βόλτα στην 
παραλία της πόλης.",
0207A203-3-046-b,"Δυστυχως όμως
εχουμε ακομα σχολειο και πρεπει να διαβαζω
αρκετα κάθε μερα και ετσι δεν εχω πολυ
χρονο να βγενο εξω.",1,"Δυστυχώς όμως
έχουμε ακόμα σχολείο και πρέπει να διαβάζω
αρκετά κάθε μέρα και έτσι δεν έχω πολύ
χρόνο να βγαίνω έξω.",
0207A203-3-046-b,"Σε 2  βδομαδες
ομος θα παμε εκδομη στην Pakistan.",1,"Σε 2  βδομάδες
όμως θα πάμε εκδρομή στο Pakistan.",
0207A203-3-046-b,με τους φιλους μου και τον Νικο.,1,με τους φίλους μου και το Νίκο.,
0207A203-3-046-b,"Δεν εχω παει εκει και θελο να δο 
τις λιμνες και το Μπιν Λαντεν.",1,"Δεν εχω πάει εκεί και θέλω να δω 
τις λίμνες και τον Μπιν Λάντεν.",
0207A203-3-046-b,"Γραψε μου τα νεα σου οσο πιο
Συντομα μπορεις Εχετε παει εσεις
καμια εκδρομη.",1,"Γράψε μου τα νέα σου όσο πιο
Σύντομα μπορείς Έχετε πάει εσείς
καμία εκδρομή.",
0207A203-3-046-b,Πος τα περασες.,1,Πώς τα πέρασες.,
0207A203-3-046-b,"πολλα χερετισματα στους
δικους σου",1,"πολλά χαιρετίσματα στους
δικούς σου",
0207A203-3-047-a,"Ειχαι μια οικογένοια
απο πουλιά η μαμά τους έφιγε, ηρθε
μια γάτα αφτη γ γάτα είθελε να φάη
τα μικρά καθόταν εκη και έβλεπε
μετα ήρθε ένας σκύλος και η γάτα
τρόμαξε και πίδηξε στο δέντρο και
ο σκύλος δάγκοσε την ουρά του γάτου.",1,"Ήταν μια οικογένεια
από πουλιά η μαμά τους έφυγε, ήρθε
μια γάτα αυτή η γάτα ήθελε να φάει
τα μικρά κάθονταν εκεί και έβλεπαν
μετά ήρθε ένας σκύλος και η γάτα
τρόμαξε και πήδηξε στο δέντρο και
ο σκύλος δάγκωσε την ουρά της γάτας.",
0207A203-3-047-a,"Μετα από λιγο ήρθε η μαμά τους
και η γάτα έτρεχε από τον σκύλο.",1,"Μετά από λίγο ήρθε η μαμά τους
και η γάτα έτρεχε από τον σκύλο.",
0207A203-3-048-a,"Ήταν μια οικογένεια
η μητέρα τους έφειγε να πάρει φαγητό
μετά όταν έφειγε η μητέρα τους ήρθε μια
γάτα κητούσε τα πουλιά μετά η γάτα
σκαρφάλουσε στο δέντρο μετά ήρθε ο  σκύλος
και της βάκοσε της ουρά και ήρθε η μητέρα
τους έβασε το φαγητό και ο σκύλος κηνήγη
σε την γάτα.",1,"Ήταν μια οικογένεια
η μητέρα τους έφυγε να πάρει φαγητό
μετά όταν έφυγε η μητέρα τους ήρθε μια
γάτα κοιτούσε τα πουλιά μετά η γάτα
σκαρφάλωσε στο δέντρο μετά ήρθε ο  σκύλος
και της δάγκωσε την ουρά και ήρθε η μητέρα
τους έβαλε το φαγητό και ο σκύλος κυνήγη
σε τη γάτα.",
0207A203-3-060-a,"ηταν μια φωλία με δύο
μίκρα και ένα μεγάλο ήρθε μια γάτα όμως
δεν κατάλαβε ότι ηρθαι να θαει τα δυο
μικρά ανέβεικε στο δεντρο για να αρπάξει
τα μικρά ομώς εφανίζεται ένα σκύλος
αρπαζει τη γάτα από την ούρα και την
κατεβασε κατο τα μικρα περιμεναν να
θερει η μαματου κατι να φάνε ο σκύλος πήρε
την γατα στο κινηγυ τη γατα εφερε η μαμα
να θανε.",1,"ήταν μια φωλιά με δύο
μίκρα και ένα μεγάλο ήρθε μια γάτα όμως
δεν κατάλαβε ότι ήρθε να φάει τα δύο
μικρά ανέβηκε στο δέντρο για να αρπάξει
τα μικρά ομώς εφανίζεται ένα σκύλος
αρπάζει τη γάτα από την ούρα και την
κατεβάζει κάτω τα μικρά περίμεναν να
φέρει η μαμά τους κάτι να φάνε ο σκύλος πήρε
τη γάτα στο κυνήγι τη γάτα έφερε η μαμά
να φάνε.",
0207A203-3-061-a,"ητάν ένα περιστέρι 
πάνω σε ένα δέντρο στην φωλιά του
με τα παιδάκια του.",1,"ήταν ένα περιστέρι 
πάνω σε ένα δέντρο στη φωλιά του
με τα παιδάκια του.",
0207A203-3-061-a,"η μητέρα πέταξε 
και άφησε τα περιστεράκια της μόνα
και ήρθε μια γατούλα και κάθισαι
κάτω από το δέντρο και σκέφτεται τι να
κάνει και σκέυτικε να ανέβει στο δέντρο την
ηδε ο σκύλος εκεί που ανέβεναι και εκεί
που έπιασαι την φώλια την δάγκοσε ο σκύλ ος
από την ουρά και εκείνην την ώρα ερχώτανε
η μαμα των περιστεριον και τους εφερναι φαϊ
και ηδε την γατα να ανεβενει και πηγαι
γριγορα στην φωλια τρομαγμενει και μετα ο
σκυλος κινιγουσε την γατα και η μαμα
ταηζε τα περιστερια και ζισαν αυτι καλα και
εμεις καλητερα",1,"η μητέρα πέταξε 
και άφησε τα περιστεράκια της μόνα
και ήρθε μια γατούλα και κάθισε
κάτω από το δέντρο και σκέφτεται τι να
κάνει και σκέφτηκε να ανέβει στο δέντρο την
είδε ο σκύλος εκεί που ανέβαινε και εκεί
που έπιασε τη φωλιά την δάγκωσε ο σκύλος
από την ουρά και εκείνην την ώρα ερχότανε
η μαμά των περιστεριών και τους έφερε φαΐ
και είδε τη γάτα να ανεβαίνει και πήγε
γρήγορα στη φωλιά τρομαγμένη και μετά ο
σκύλος κυνηγούσε τη γάτα και η μαμά
τάιζε τα περιστέρια και 'ζήσαν αυτοί καλά και
εμείς καλύτερα",
